time,r1_x,r1_y,r2_x,r2_y,r3_x,r3_y
13.780232906341553,-1.0584945066271785,0.9221266367308569,-0.47518294992511234,6.111009999880368,-1.9804267743215902,-4.371206530731269
13.880204439163208,-1.05849581258666,0.9221296493207926,-0.5320823279857358,6.092030584679731,-1.9230147988401476,-4.353494290830167
13.980111837387085,-1.058496850957592,0.9221327855513834,-0.5889815877226734,6.073051563613306,-1.8656035014349908,-4.3357748606573185
14.080107688903809,-1.0584976071199799,0.9221360174967411,-0.6458806734065264,6.054072955198387,-1.808195702892128,-4.318050119943803
14.180152416229248,-1.058498069493447,0.9221393122557214,-0.702782344238732,6.035103219869346,-1.7507898148249492,-4.300319073321174
14.280122518539429,-1.0584982310615396,0.9221426422524461,-0.7583603021033204,6.016744978044197,-1.693384684078744,-4.282580860848421
14.380068063735962,-1.0584980846255574,0.9221461358754062,-0.8089424294507181,6.000172270191531,-1.6359831847776876,-4.26483737965569
14.480019807815552,-1.0584976261985746,0.9221495619325546,-0.8532226716711889,5.985642734792303,-1.5800819862883329,-4.247586733275339
14.580060958862305,-1.0584968659755098,0.9221528988078771,-0.8917597893592542,5.972990472646824,-1.5291630970765226,-4.231774260532555
14.680134057998657,-1.058495819328776,0.9221561134689141,-0.9251077630290585,5.962027781361727,-1.4840595225692106,-4.217707868859556
14.780046939849854,-1.0584945047182146,0.9221591789217722,-0.9537481147007993,5.952609689678971,-1.4440547831348718,-4.205200321168202
14.880056381225586,-1.0584929415569244,0.9221620749756011,-0.9784111950059292,5.944534059835827,-1.4084744540573173,-4.194051528239493
14.980211734771729,-1.0570092350013292,0.9242524875400911,-0.9995706016007706,5.937634219420415,-1.3767966819621305,-4.1841424735414625
15.080042600631714,-1.0528446585375244,0.9293474366136333,-1.017719085300494,5.931738017834254,-1.3486512273561566,-4.175300619469419
15.180030107498169,-1.0474579890985631,0.9348460246021776,-1.031840541344723,5.927199890367088,-1.323450778179069,-4.167324730523577
15.280190467834473,-1.0409346226830873,0.9402831545663859,-1.032189794587455,5.927073737565481,-1.3007149028003564,-4.1600391967439245
15.379956007003784,-1.0333210493523595,0.9455367429058852,-1.032177728784371,5.927079701296418,-1.2800063622514264,-4.153338016854758
15.480172634124756,-1.0249784445655767,0.9502587727396354,-1.0321661416353702,5.92708677250077,-1.260677435014802,-4.146996883769908
15.580116033554077,-1.0156936236023941,0.9545993666836652,-1.0321551495938794,5.927094889453556,-1.2425625781856309,-4.140958594977322
15.680039167404175,-1.0057480422332103,0.9584702683353161,-1.032144865817759,5.9271039760014785,-1.2255358172039357,-4.135189154577485
15.78032636642456,-0.9952229360793153,0.9618944942099965,-1.0321353967426719,5.927113943388072,-1.209487112620779,-4.1296626478811165
15.880187273025513,-0.9853095358807913,0.9646245554934416,-1.0321268391398002,5.927124692853714,-1.1943027106362119,-4.1243549915343785
15.980153322219849,-0.9737740555713453,0.967314430962916,-1.0321192778106314,5.927136118763818,-1.1799266517768476,-4.119263051406912
16.08009958267212,-0.9617315368483574,0.9696826953638947,-1.0321127838836808,5.927148112164588,-1.1664162944011165,-4.114374618303982
16.180038452148438,-0.9492461735018993,0.9717551970315039,-1.0321074138099489,5.9271605646453285,-1.153936483151501,-4.110514820316426
16.280189275741577,-0.9362423699728756,0.9735790647287776,-1.0321032093745686,5.927173372083028,-1.1415982427398421,-4.10729532130672
16.380067348480225,-0.9226572644690962,0.9751918695156704,-1.0321001989809648,5.927186437486865,-1.1294357409988678,-4.104625868225509
16.4801664352417,-0.9096580403694454,0.9764384919490673,-1.0320984000350937,5.927199672108214,-1.1175330366646057,-4.102423283935769
16.580200910568237,-0.9085275741263045,0.9764596541026506,-1.032097822122559,5.92721296701109,-1.1059177321627423,-4.1006113702116025
16.68010711669922,-0.9065702707586121,0.97628103338393,-1.0320984619130331,5.9272261412006175,-1.0947681218073972,-4.0991404138591845
16.78013825416565,-0.8931669860639896,0.9753103349852942,-1.03210031085898,5.927239255413819,-1.0843444954577213,-4.097976078089267
16.880117416381836,-0.8907349233075729,0.9749828244377798,-1.032103362037391,5.927252223553501,-1.0744620342981643,-4.097040983365061
16.980056047439575,-0.8770239199973532,0.9730810855921326,-1.0321076013507013,5.927264957434387,-1.0649319714894128,-4.096277163793287
17.08003306388855,-0.8761050427079592,0.9730171196068693,-1.0321130045116584,5.9272773595996195,-1.0558910191829685,-4.095664769216577
17.18012261390686,-0.8750403666834653,0.9725969760074314,-1.03211953423585,5.927289324046674,-1.0471905503152594,-4.095165047248008
17.280035495758057,-0.8623359243323835,0.9689682482374414,-1.032127138278084,5.927300738977696,-1.0390757136034012,-4.094769813775796
17.38008451461792,-0.8613524440748531,0.9687122860457923,-1.0321357488826401,5.927311490994223,-1.0313872277488605,-4.094452196936483
17.48098921775818,-0.860730597894685,0.9683284939826733,-1.0321452838667255,5.927321469900583,-1.0259998031205169,-4.094275618705022
17.58017325401306,-0.8483152234988454,0.9633342856400525,-1.0321556491746486,5.927330573237915,-1.0259856821508595,-4.094276047751647
17.680983781814575,-0.8471992109311379,0.962865700823442,-1.0301232283726818,5.925982568105366,-1.0231310204433708,-4.094236265576247
17.780325889587402,-0.8471963207884956,0.9628640567288292,-1.0247861314885753,5.9229475143764105,-1.0156891343500243,-4.094085423031818
17.88058352470398,-0.847193621013804,0.9628621819589931,-1.02079685457405,5.921123393039457,-1.0089080791661333,-4.093966290766443
17.98069739341736,-0.847209527558766,0.9626222631404797,-1.0181514395551212,5.92014342378931,-1.0024637862264807,-4.0938702415106265
18.08047842979431,-0.8389727007598167,0.9560062318906236,-1.013504161242414,5.91871417509796,-0.9963796738489181,-4.093793292628748
18.180572986602783,-0.829677299017121,0.9498694025348376,-1.0106938335416171,5.918028801400443,-0.9905673228646573,-4.093728575884087
18.28029179573059,-0.8196554952374672,0.9445030392996822,-1.0038370204896072,5.91649673404861,-0.9854571805705015,-4.093675070391565
18.380056858062744,-0.8191427812170475,0.9442209229829176,-0.9966520912097876,5.915114536436515,-0.979828967491372,-4.093615868624505
18.480220079421997,-0.8185227384605521,0.9435168222280483,-0.9894250749296698,5.913939114745882,-0.9741358612444,-4.093555993280656
18.58008623123169,-0.8085906668253912,0.9369609647815437,-0.9837799387555813,5.913215591192153,-0.9685759094571583,-4.093497526016391
18.68036413192749,-0.7981662404629748,0.9314010862228226,-0.9817264352835108,5.912983071903784,-0.9631129947097556,-4.093440086415282
18.780147790908813,-0.7873855702431555,0.9266462732055254,-0.9738959213445533,5.912214471126205,-0.9576104891958461,-4.093382237154582
18.880373239517212,-0.786908618111725,0.9264271230480026,-0.9665349408707319,5.911598924814451,-0.9520643928288296,-4.093323913400144
18.980088472366333,-0.7860317873433261,0.9256861741418314,-0.960577477120249,5.911208751456691,-0.946358720376185,-4.0932639682653535
19.080259084701538,-0.7750128900234808,0.9195000389423287,-0.9585382648960062,5.9110928829807765,-0.9407638777633519,-4.0932051645701275
19.18017578125,-0.7640357960120395,0.9144512520989759,-0.9507374121436455,5.910700309126831,-0.9353089337390567,-4.093147836730285
19.28028917312622,-0.7628790144614118,0.9139180514266586,-0.943390739564207,5.9103853561869135,-0.9297917833986169,-4.093089838046668
19.38023018836975,-0.7619986760165228,0.9131514368571658,-0.9374555032606967,5.910184344073624,-0.924092636988717,-4.093029959487345
19.480263710021973,-0.7513328342564242,0.9070959969004198,-0.9354306846930972,5.910144935274142,-0.9184788832011066,-4.092970998603068
19.580233573913574,-0.7402566716349441,0.9020863586031028,-0.9277189502890024,5.9099599314285705,-0.9130051272012394,-4.092913494535282
19.680087327957153,-0.7396421412016285,0.901797569788152,-0.9203484891357016,5.90980477282603,-0.9074616215489355,-4.092855261374622
19.780325412750244,-0.7388434557085579,0.9010266855202882,-0.9129697274901433,5.909673120451847,-0.901729106821801,-4.092795045819047
19.880198001861572,-0.7284923677675648,0.8950759294305978,-0.9059035029110352,5.909566244037356,-0.8960535447148524,-4.092735473577449
19.980245113372803,-0.7180007188090769,0.8901297652977885,-0.8990575611352619,5.909478466001001,-0.8904248312709266,-4.092676328321662
20.080276012420654,-0.7163444342627222,0.8890598582500056,-0.8920940630890046,5.9094044383858195,-0.8845585211437859,-4.0926147203489345
20.1801655292511,-0.7053175997166754,0.88369797881783,-0.8851043267369153,5.909331110955842,-0.8785087405724065,-4.092551205763185
20.280088663101196,-0.7049296981076789,0.8835035695875225,-0.878254916559986,5.90925935871255,-0.8725053860178216,-4.092488164977743
20.380327463150024,-0.7042618085602088,0.8828516516044802,-0.8713733842743776,5.9091872551704965,-0.8663536158438851,-4.092423591743033
20.480151653289795,-0.6941005403744945,0.8766386444182684,-0.8647361973022815,5.9091176910768315,-0.8603501950254382,-4.092360552524984
20.58034873008728,-0.6839974774004947,0.8715946760148778,-0.8582557887542087,5.909049767784412,-0.8544405262471652,-4.092298480579744
20.680243015289307,-0.6825624372999548,0.87059033373597,-0.8516443401894233,5.908980493014865,-0.8483353507945308,-4.092234388881581
20.78017497062683,-0.6717330337709968,0.8650697523317885,-0.8449812387947475,5.908910672823246,-0.8420999082408682,-4.0921689579897675
20.88021492958069,-0.6712941490369717,0.8648362634979475,-0.838387351311816,5.9088415611542455,-0.8358695949699649,-4.092103533697778
20.980061769485474,-0.6706455895402125,0.8641349626212358,-0.8317557060981656,5.9087720703246,-0.8295575074413681,-4.092037311730468
21.080279111862183,-0.6604859693344853,0.8576527741794026,-0.8253425221209291,5.908704872886868,-0.8234136456442026,-4.091972826527924
21.18023133277893,-0.6505715942007418,0.8525358870017232,-0.8190191641054608,5.9086385975302695,-0.8173298479657237,-4.091908955336394
21.280080795288086,-0.64918206117832,0.8515594162584766,-0.8125145631059757,5.908570421892823,-0.8110416374937458,-4.0918429712238025
21.380211353302002,-0.6384020566183748,0.8459634816626495,-0.8059587581667244,5.9085017264614175,-0.804665141582202,-4.091776095460233
21.4800865650177,-0.6380126467334172,0.8457502675502083,-0.7994265012043604,5.908433261496526,-0.7982830271304142,-4.0917091074735055
21.58018660545349,-0.6373808414501667,0.8450430113236858,-0.7928322116468928,5.908364163365214,-0.7918176304431412,-4.09164131212261
21.680097341537476,-0.6275729676318087,0.8386430582691997,-0.7864400874039285,5.9082971871025105,-0.7855243182681448,-4.091575287746304
21.780182361602783,-0.6177771187709391,0.8334626164978988,-0.7801215300804312,5.908230963527676,-0.779292003424482,-4.091509887027357
21.88023567199707,-0.6173952830017444,0.8332531917540024,-0.7736056326025573,5.908162671090733,-0.7728538158351814,-4.091442359132099
